,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0,1.0,0.908879383959485,0.885736150988837,0.35823096300775825,0.9589706932026044,0.0668099157796477,0.33709713397006486,0.19812478299389016,0.07438824698534126,0.9675415080494136,0.10602780388340595,,,,0.6907394603707943,0.5565348183973631,0.7115276661420883,0.08546478594001214,0.631831855818852,0.5358954523278001,0.6844044019866813,0.6327223042751717,0.7964487133237796,0.49351482890666665,0.13628378283663392,,0.006053148891744294,,0.05212726294695403,0.20730891156439124,0.013817249580619105,0.36444410435435465,0.01610239220196049,0.4109431104983312,0.40705845586807826,0.41174124174170773,0.24367740643963182,0.306999932521813,,0.12926649225736567,0.17981858252921654,,0.45350993370091053,0.44054748266848165,0.46124585311736366,0.07803107048164956,0.4547176456917814,0.3650906064696471,0.42577454200743486,0.4042346196693705,0.4613512822861515,0.25869262016579997,0.22462122233824652,0.10628074348741536,0.07161505713898846,,0.3038332113611275,0.28083751400450085,0.3076681011734166,0.06036386979717337,0.2870498848376748,0.3958589126288003,0.426353118930254,0.4213728467258473,0.3301651576815038,0.26810509635347135,0.15157207673771905,,0.10628074348741078,,0.3459271477492814,0.33320438108781997,0.34612983352563714,0.04972454412742244,0.3455057311420561,0.3232699778100803,0.37476682998555394,0.3562108069948317,0.33817598251043335,0.27449472616391285,,,0.18723060456259755,0.1458754348454139,0.3544368992832063,0.31348437389838935,0.3412835987713248,0.014573090345112625,0.34925194353654004,0.34948653376427485,0.3863038720517673,0.37239224373194296,0.36494173200147867,0.26262460602530885,,,0.10628074348741078,0.10628074348741524,0.19060429856504166,0.1654540556531174,0.1849359826893828,0.22201942814919837,0.18877584180844023,0.27151843103356293,0.2857993855082894,0.27919231283200674,0.21041088748424794,0.1506138934797753,,,,,0.17346541267648138,0.13970977516833663,0.16710270231058372,0.2678341309514598,0.16900809315533452,0.2714401352111074,0.2783054848502539,0.27524745087821967,0.20105466290039767,0.10628074348741078,,,0.10628074348741078,,0.13018337296899193,0.1257044767129552,0.12852715687059385,0.13673364248222955,0.1304711295580229,0.13117659108377377,0.14127115972987148,0.13639696180461977,0.13109434486796281,0.12939275418785826,,,0.151572076737715,
1,0.908879383959485,1.0,0.9874214602327557,0.37665510723125034,0.7969855867281388,0.012468824904745593,0.12276629033149028,0.06301227857366447,0.1962852088040018,0.8626387289961565,0.07537615179427497,,,,0.5241331259094003,0.5114084601829669,0.6005170148232721,0.15514034730182663,0.4609896546238363,0.5080731807537846,0.6059870107414548,0.576346063652311,0.6302650868894044,0.43465990600535076,0.10787302942766609,,0.11908810297290422,,0.1350133813538189,0.292980584623167,0.18746112271540052,0.32318828950420764,0.16144643437981537,0.2683988158126913,0.2582852369074257,0.2655045805332374,0.0486567512962287,0.36266233126038433,,0.16124745020561465,0.22697726314221295,,0.31520376093816516,0.275004764385088,0.2971024548388723,0.01283158677899019,0.32994706013969777,0.2524852951867395,0.3435040898078342,0.30267146971974485,0.3320052355171826,0.11420239882913799,0.13677409143172262,0.0949873204382157,0.12421557121801323,,0.33203089231710914,0.3071584107905642,0.3264812395687678,0.028002169885722402,0.3282945127211467,0.29569988056915364,0.35080187436613786,0.33097807240485555,0.3343696017031841,0.2817888881130897,0.18149439461637118,,0.13331035754858772,,0.32813231857537384,0.3016789554395542,0.32245756970538336,0.1239808116392758,0.34097929055606696,0.2589407479226241,0.31342068594157946,0.2921631130562144,0.3229647542830918,0.22979646023837969,,,0.13820305021847026,0.25635092949307114,0.3549794986353126,0.31493474415958006,0.34107769967884777,0.04247790275152077,0.3470265569775106,0.3537616599372522,0.36405748374464086,0.36369541398298705,0.36410878111581646,0.2638927446529818,,,0.13331035754858772,0.12240701568984026,0.23241282222294077,0.2079131059176208,0.2267450753105216,0.2253335345758522,0.23086839691290656,0.30520925053823417,0.3172526903209343,0.31206567499099397,0.25107388845877565,0.19207229973048384,,,,,0.19478128409712758,0.16885038473006259,0.18998513996506147,0.21036953472049127,0.19122421679633766,0.25082765280562075,0.25077645812779725,0.2511538819861869,0.2144119369475082,0.13331035754858772,,,0.13331035754858772,,0.16456023382314242,0.1586731569932459,0.1623809469406945,0.17321388617621294,0.16493917975815617,0.16586861025789812,0.17925516886895257,0.1727674485994065,0.165760222021162,0.16351954980499592,,,0.19369097605622615,
2,0.885736150988837,0.9874214602327557,1.0,0.245470551326385,0.7419278475686492,0.03119417219242756,0.08183628380724065,0.014661463031092009,0.31099940340134885,0.8323609391481462,0.06634870824483037,,,,0.45784303496883766,0.500628915480034,0.5502185390099009,0.052560954790183724,0.38602519734660595,0.5504297867993623,0.6238954494022924,0.606276384151272,0.5641367662013327,0.37046918371703974,0.05833392292208379,,0.047760996818323624,,0.21455881043330208,0.32700556432477196,0.26302545504485725,0.3422563345893105,0.2367991849230237,0.22040792225140748,0.2178841309807652,0.22077483614132282,0.027847531468133273,0.39536884784455695,,0.15801045214735893,0.25789023015142404,,0.3125782607688392,0.2556570714771625,0.28717034975478106,0.02806376325447704,0.33015664399215977,0.2254764724082797,0.31061089961228355,0.2723561645418604,0.33412673055147507,0.1123621007062923,0.10721396938812938,0.08032356199707644,0.13813504615046282,,0.37858199083586874,0.362722014093989,0.37564907538593806,0.08879135824212303,0.3758426466368669,0.26656955730128074,0.3130760194766352,0.29664295282155323,0.3699960757281989,0.32611827326773796,0.20111301183913158,,0.15220644711352774,,0.38606581213589586,0.3617877314900009,0.38337092878155615,0.1288698935169038,0.3997272814293688,0.29938449218801994,0.3366033468457417,0.32444021210884727,0.380828281620349,0.2847962626940684,,,0.11733611023823302,0.28123097454543533,0.38210621448518345,0.3390781253932229,0.3696516711596064,0.02428908165833969,0.37592011960638394,0.3954519699883659,0.3925383346611059,0.39917976939590816,0.39663214136928704,0.2866579750907201,,,0.15220644711352774,0.1052656773904392,0.2587314077296753,0.2328744602743331,0.25280904296859535,0.22736664508610707,0.25714169812822346,0.3338116687939679,0.3450297940962073,0.34038584022014967,0.2782327013550336,0.2161894645575987,,,,,0.2169414081558339,0.19055794935795792,0.2121665571138467,0.2140601377107787,0.2133041241338866,0.2702371523015253,0.26803250411997775,0.26957677271215247,0.23650884931003954,0.15220644711352774,,,0.15220644711352774,,0.1866359620340916,0.1801796151870473,0.18424815263750208,0.19608506935891204,0.18705087643723345,0.18806814099810265,0.2026379733084106,0.1955991329552866,0.1879495384510883,0.18549604879914838,,,0.21762681734408781,
3,0.35823096300775825,0.37665510723125034,0.245470551326385,1.0,0.5131588982126182,0.2986377654643604,0.11403036836554017,0.2539042317069952,0.6209571662814598,0.3348836843062564,0.14719844065128485,,,,0.4686146855185752,0.16302139510461966,0.4188856875793869,0.8032074206764377,0.5151041018103314,0.12964324800765367,0.003898528378153484,0.05926133861801664,0.5033213386080154,0.5103789223566666,0.3306212041953425,,0.6798342757466059,,0.29303880254785764,0.0155584659386986,0.22766356044336966,0.07036564396239345,0.28436676282193846,0.2546929815859955,0.18469434552488936,0.22323279282797898,0.335836514672324,0.03670842491494765,,0.12025239783633446,0.11309587829762494,,0.010315594040351051,0.07571638516243843,0.03440176649309174,0.021262929663234183,0.00392777342574728,0.05860505555450677,0.19589305230053475,0.12429213748225396,0.005774318515074341,0.04904397527106953,0.10415036660146813,0.0971017328681819,0.010271827972462363,,0.1224102672388365,0.14555983592541977,0.1268685073503992,0.24881105849133608,0.13379330503783193,0.14267065291299785,0.2766042197808537,0.21315930801996547,0.07931221647271659,0.06779895557377467,0.14811454646802866,,0.06877535693244752,,0.19126166202636916,0.21068061638804428,0.2055863330116031,0.140952686304742,0.19426375380861463,0.15585878085763816,0.06934732764479352,0.11400920981977694,0.18866230159458203,0.15844971960428242,,,0.10043632411990662,0.005618959083026475,0.08853108385012305,0.09185318824418719,0.10429942253127153,0.18420373782630267,0.12011002898851837,0.1044416168935007,0.04416896377675419,0.07506729774246637,0.10836898974089569,0.11404644099373835,,,0.06877535693244752,0.21539842310760704,0.10712740223656059,0.09897550544564047,0.10586681470481321,0.01509136486352465,0.10704454606570295,0.12849224568312398,0.13006511328992135,0.12967043992470828,0.11275474025478026,0.09189966396867993,,,,,0.09467838025242911,0.0841463672675672,0.09304752962745354,0.07610670502646273,0.09323501701736167,0.11986498745821413,0.11580851701434015,0.11824040499517763,0.1024822895017103,0.06877535693244752,,,0.06877535693244752,,0.08200548853412189,0.07958189391889983,0.08111343352025774,0.08547238562739702,0.08215993158931946,0.08253783953875772,0.08779158334734655,0.08529708925830572,0.08249383514016242,0.08158030556117776,,,0.09178437522342672,
4,0.9589706932026044,0.7969855867281388,0.7419278475686492,0.5131588982126182,1.0,0.12891541674091062,0.3900443424460297,0.26466779559516057,0.33435033596122804,0.9317623058084153,0.1338876765910057,,,,0.7760676235413525,0.5416810138206338,0.7529167300334474,0.20556159463467027,0.7447686971703975,0.40316968723692187,0.5896071726077322,0.51726677620724,0.859409183834317,0.5724375003417529,0.18243995379355352,,0.0921446504582845,,0.22087391508868648,0.11867286250428737,0.1483120095344859,0.3201072620636571,0.1789024500326524,0.5030696856323569,0.48932090166404485,0.4997119407006982,0.39967694644488905,0.22318472098046963,,0.10653837795368787,0.09154364205696851,,0.4746108153053342,0.4842669488435087,0.49837430481704875,0.12062626059644721,0.465209962049105,0.39543715363158594,0.45817695109997025,0.43622148521172843,0.4767447379917592,0.3029772965745946,0.26504105721114335,0.10231872153435577,0.024699371445167397,,0.2180448725393594,0.19226145204701053,0.22477856741133448,0.14563371149448498,0.19480411066954856,0.42750908319261605,0.46940510810470176,0.45948322191757884,0.2642551256518544,0.20282915035636437,0.08341553375792064,,0.05436707268128438,,0.25828333619716365,0.24728932783576268,0.25805180514777093,0.02477772192186446,0.25025953142122703,0.28785815771269174,0.34940187386973504,0.32533225449669245,0.25458229966434115,0.21128851293228704,,,0.21156840002218444,0.0710000976464322,0.27343195471684295,0.23521982912830816,0.2590489697092124,0.020877169764735307,0.2656976656346525,0.2698752185978907,0.3324363705990647,0.3046787091042163,0.2808207260503155,0.19043470214332978,,,0.05436707268128438,0.11506275235647256,0.10588367462769889,0.08613683796452891,0.10138568239739035,0.18520540727412188,0.1042267233629075,0.17425625184234078,0.18815241561156734,0.18135012284318794,0.12198717963862883,0.07582012095448454,,,,,0.10771328808867252,0.0769740869116797,0.10173630971089302,0.24515469001632872,0.10376136604407617,0.21006477725279685,0.2218543940005346,0.21615715427930554,0.1340443993709972,0.05436707268128438,,,0.05436707268128438,,0.0661015739809768,0.06391496913311218,0.06529391963547614,0.06928235090090426,0.06624177843814202,0.06658534318531743,0.07146760147152358,0.06911949919195819,0.06654530058599122,0.06571617212772471,,,0.07614835004467023,
5,0.0668099157796477,0.012468824904745593,0.03119417219242756,0.2986377654643604,0.12891541674091062,1.0,0.5404497318135432,0.9226347028500532,0.3771096504554106,0.11581329329418012,0.237812175455299,,,,0.03073059484069617,0.04057100120867042,0.04768211593706786,0.5227965102317785,0.014612122057659988,0.17204161932510842,0.22657565466336413,0.20672454475051982,0.08607408514442373,0.060463431868645036,0.007462988685931628,,0.2914041270477313,,0.04571201450737967,0.2807007983564755,0.15288943424777574,0.42138978208070005,0.0017928329943622875,0.06520161267996527,0.14146604200942225,0.1016640285773526,0.054041742967496656,0.08998299312458706,,0.22663819387813766,0.3289751142253214,,0.4741060125701932,0.4962074406748458,0.5033277295539043,0.30061410287301543,0.44388882887787,0.40949799301189294,0.18202262377428327,0.31375159094866406,0.44870480704470495,0.554925601722714,0.0482145577633014,0.041154193056314785,0.25520690279515773,,0.4475760657723397,0.45383059481516724,0.46738817950572387,0.0739138295406944,0.418768971314988,0.429924264359496,0.22202493091454714,0.3405060904981954,0.46005543037373486,0.37525546097397433,0.014290740199482285,,0.23291475143772808,,0.47094518929106177,0.46676913266394937,0.475514894456006,0.04108395306747539,0.45596231947809723,0.4446860840461415,0.3337430474217293,0.3955195348454213,0.459151707732671,0.4004319944451788,,,0.09934255241557013,0.0477631123233885,0.38231560737478254,0.33707578244721276,0.3779413021796631,0.1027533637079661,0.38409157681617817,0.42147991962849796,0.3589853702204227,0.39647985756713405,0.414888778261879,0.2907090335958014,,,0.23291475143772808,0.0029052687241764297,0.3221465129701354,0.3213844333984766,0.32219796701481185,0.014638447511288151,0.32202238927694954,0.2904367585677034,0.258469578011023,0.27640907426500977,0.3200367712719387,0.31985939431107674,,,,,0.30680867256604755,0.2813103889776776,0.3019147135141743,0.2508423940142101,0.3032434076959643,0.3196299747446879,0.31572103052718936,0.3179719791239444,0.32311818702188777,0.23291475143772808,,,0.23291475143772808,,0.281191056883012,0.27224681875222867,0.2778912479452811,0.2941294532495813,0.28176337552880404,0.2831651394660817,0.3029409438130309,0.29346974907071455,0.2830018139375745,0.2796170425982545,,,0.3206097136168074,
6,0.33709713397006486,0.12276629033149028,0.08183628380724065,0.11403036836554017,0.3900443424460297,0.5404497318135432,1.0,0.823101624949715,0.3284285876984863,0.3996141336958959,0.3375256783434002,,,,0.24649618872394088,0.0014605800542950602,0.17669589333967675,0.23012380408996638,0.20701670790263413,0.12169904027231337,0.17506282585983873,0.15500134045599057,0.33978621714618906,0.06942843708375734,0.16733997473688894,,0.16082772694740216,,0.29077811047607643,0.2855854812376371,0.32215605013362003,0.3169732733862536,0.2704768671223367,0.012949851573663709,0.019574970956528003,0.016569655772762537,0.19518431923120522,0.09044963193006232,,0.16357227799150784,0.2977280244849274,,0.23220582146322846,0.07301784700913462,0.15516919261449047,0.06769048518395245,0.24831971727880114,0.1796133015279018,0.11426492614364941,0.15421008942050154,0.23697268105190364,0.2544564653833916,0.34055760867598356,0.1590731379250976,0.22481330960986848,,0.46163854219761497,0.4486189132713273,0.4613415186047762,0.19670516990640902,0.4569257485622886,0.021813893461742312,0.12762215493373877,0.0744499143219334,0.453152986599355,0.3494356047685164,0.1350081337504639,,0.274664324295083,,0.4252156626097146,0.3987326947384095,0.42176276040448535,0.028468984630620774,0.42305484349996575,0.25357064048101297,0.22645057226787915,0.24417259932064256,0.42035216249153534,0.30504220205787524,,,0.06616703824511126,0.07371579837000566,0.3284994099246368,0.313325812183154,0.331523919855397,0.030453148788699543,0.32944479714536434,0.29470627628271795,0.21818948621197565,0.2606249891572573,0.34380587680859476,0.2991081541933659,,,0.274664324295083,0.0054971035637448075,0.379964302756233,0.3708522242420341,0.3778717131457052,0.05899576510915236,0.3797435183864636,0.3686551863523992,0.3510538305689577,0.3618334561618209,0.38348373342283065,0.3647784804651283,,,,,0.32236058174978416,0.31763064954141373,0.32208207950533574,0.08244173895089305,0.32139036274387195,0.2506401361403414,0.22807840313911215,0.23994716639552932,0.31904462042705944,0.274664324295083,,,0.274664324295083,,0.3266015607176716,0.317113375399621,0.32311122750107907,0.3401369252836137,0.32720558481752976,0.32868322576560666,0.34915098665622063,0.33945396314954235,0.3285111923483622,0.32493826728910324,,,0.3640225411051358,
7,0.19812478299389016,0.06301227857366447,0.014661463031092009,0.2539042317069952,0.26466779559516057,0.9226347028500532,0.823101624949715,1.0,0.40571963838086517,0.25961472479509445,0.31384002942749817,,,,0.1331272669901553,0.029058932815041513,0.11230131879954384,0.45853591740032723,0.1043031628979396,0.062330667142258,0.07450365124295653,0.07043356187067921,0.2132128115355203,0.07200269992336866,0.08164513713581653,,0.1231075545005046,,0.16445085311786556,0.3212133179177199,0.2514531600970649,0.4296745861847188,0.12540960589406375,0.037967182009917735,0.0866900723005895,0.06105417153430854,0.05310428840300867,0.018765462437590606,,0.2286014152619371,0.35874132169305295,,0.42690605224828937,0.36898260975840136,0.41131446287447715,0.17283456004269857,0.41393568890935784,0.19463692241206493,0.07141617699021778,0.1418412130241805,0.4119989251834186,0.49107316996555,0.12229890377593515,0.04442719432802157,0.2756261346382426,,0.5150251258892963,0.5131405011413719,0.5281828173977079,0.1405005670561703,0.49348179852713875,0.3003904840118298,0.20892777263027154,0.2643469139157231,0.5195020887816264,0.41470094238697836,0.052903540328691295,,0.28344193510801663,,0.513923385959083,0.4988439534857978,0.5153888737498005,0.014136512274111848,0.5028915308987311,0.4168381711793702,0.32976800312515187,0.379481151964815,0.5037269774053723,0.4108374932597631,,,0.03642672607116741,0.06548338060678577,0.40959513397322656,0.37206846833912505,0.40804854637833293,0.0832360259304368,0.4111961785816995,0.4206244922057425,0.3434021847855016,0.38815603535466925,0.4386651665704497,0.33410781661887456,,,0.28344193510801663,0.004324687257213416,0.3922052109188093,0.38739877838765263,0.39125567000817213,0.037790459229920643,0.3920112744956481,0.36598948254954605,0.336440111654588,0.35344214299517096,0.39248758954358437,0.38352589973643064,,,,,0.35530086940479133,0.33587375527713487,0.35186564482806654,0.20729047863689562,0.352442921355751,0.3312798914617419,0.31824399531065006,0.3252346064020431,0.3648266913978523,0.28344193510801663,,,0.28344193510801663,,0.339890055266207,0.329493716238384,0.33605920113060156,0.35484149082779565,0.34055386120332676,0.34217888281284714,0.3649299166047518,0.35408245490657986,0.341989605811736,0.33806346953974437,,,0.3836827930394618,
8,0.07438824698534126,0.1962852088040018,0.31099940340134885,0.6209571662814598,0.33435033596122804,0.3771096504554106,0.3284285876984863,0.40571963838086517,1.0,0.12356572045038718,0.28601369619622685,,,,0.45347631931197435,0.09244465856663976,0.333290825548305,0.4738835495424393,0.5154225330175931,0.2543395610569048,0.1491141354940654,0.20330225955554798,0.4296598493001857,0.3774768793116785,0.203765896684657,,0.37322609522006756,,0.5151664450955086,0.19042019587041822,0.46156685456366486,0.09601317011904192,0.5056017329733392,0.2952962087078789,0.2491681028815113,0.27501849671635203,0.5060837620125868,0.2079164159107008,,0.00841795085246096,0.22432424720655908,,0.01899334489219907,0.10928712189581612,0.0672870247025758,0.06555902322165344,0.009020129913622173,0.008330935185952964,0.05981195489988524,0.03235859551351527,5.659365860764747e-05,0.05209563649129533,0.08984648496574284,0.05774920991819911,0.096625757727446,,0.19131582489480004,0.18456468260605718,0.17781807615511314,0.22859175627498,0.21277463234205685,0.05504837045722571,0.13217044118014545,0.09456712667312386,0.14409780667148764,0.08525172520238106,0.18288313927749542,,0.13113354247170506,,0.2034124914740736,0.1834605927071089,0.20234288720138946,0.026741544748076485,0.22379177095708577,0.14373881043729742,0.1001236304569314,0.12373380906032504,0.20888635546711404,0.11206880839215821,,,0.05914430259611584,0.21731193572276064,0.1503263929516557,0.13897976794482944,0.15272267147882077,0.07648167345215301,0.16721635746149893,0.133919559689135,0.06850874955805704,0.10313618911214555,0.16086393030502805,0.1456597911657971,,,0.13113354247170506,0.08547121884586029,0.20403362599928995,0.19884496521398903,0.2029783435610671,0.004299906202471836,0.2045955973030545,0.2035537105318241,0.19763804140521626,0.20174074703241868,0.20588914587231893,0.19046512051105838,,,,,0.16130357830124012,0.15688744023393514,0.16045007363666827,0.06024162468156416,0.1604592149886581,0.12532748481680384,0.11732331267318055,0.12138480589204613,0.16129046437399044,0.13113354247170506,,,0.13113354247170506,,0.16248806151194906,0.15656664306375695,0.16029497436464218,0.17121253164865463,0.1628695500461026,0.16380540604191268,0.17732475394037459,0.17076168380159426,0.16369625435055818,0.16144061647273464,,,0.19225945429538793,
9,0.9675415080494136,0.8626387289961565,0.8323609391481462,0.3348836843062564,0.9317623058084153,0.11581329329418012,0.3996141336958959,0.25961472479509445,0.12356572045038718,1.0,0.3196366182821633,,,,0.70421835221697,0.5720552286379682,0.7268443998482106,0.07334517044115633,0.642249101070982,0.5393006560131972,0.6774617229424691,0.6307223248328804,0.8086734796221965,0.4967788487656094,0.12271030475650901,,0.015640281177246425,,0.06643495728667663,0.18854819535840775,0.0026144414974052423,0.3489154434382736,0.03139021027084066,0.39758499860412444,0.3928823636770214,0.39790146561870293,0.24946110961902448,0.2891222631813928,,0.11963975373490604,0.17081221389849274,,0.4242363695026862,0.4167324333955985,0.43311545480055375,0.06581616651263877,0.4255938966786123,0.3311160187343629,0.38552213642631217,0.3662857829671462,0.4271084802965701,0.23463970460756856,0.2111992610425932,0.10095758088246086,0.06520863915212986,,0.28330444589314274,0.2593533967030684,0.28728201577899753,0.06472855700709933,0.26615721727770586,0.37155432091649687,0.39406379322332363,0.39281975714724215,0.31233598039894367,0.2563040385189686,0.14398045868565923,,0.1009575808824608,,0.310040408422507,0.3135732653218319,0.3133520848489764,0.03054498062331814,0.31188205171019756,0.2554429829384804,0.3097890447683,0.288558796061038,0.2915188363847115,0.2672833379320447,,,0.17785299842241634,0.14537891647074358,0.3815993684455411,0.3549850111514618,0.3741547803501558,0.026899283895751178,0.37715106474852383,0.3602534055957701,0.39312633418806975,0.3811367526477474,0.38632202425605355,0.295707215284749,,,0.1009575808824608,0.10095758088246091,0.19055294916046536,0.16015304415381335,0.18395750701286437,0.25591134292621287,0.1880854101526653,0.2933312708400653,0.3112505217552625,0.3026464387448623,0.2152217750639162,0.14307026686172716,,,,,0.17846560836738384,0.13723608554172537,0.171023174907313,0.3018356819138067,0.17304841549490374,0.3172819209002435,0.32364805247745204,0.3211725683312378,0.21320264593820504,0.1009575808824608,,,0.1009575808824608,,0.12366302657287433,0.11940845969466528,0.1220897634846963,0.12988522019408208,0.1239363706252237,0.12460649850265891,0.13419547198102616,0.12956540245828146,0.12452837165942704,0.12291200661456028,,,0.14398045868565912,
